Program,Year,County,Commodity,Value
SURVEY,2010,CRAVEN,TOBACCO,"1,490"
SURVEY,2010,CRAVEN,WHEAT,"1,360"
SURVEY,2010,GREENE,CORN,"13,600"
SURVEY,2010,GREENE,CORN,"12,800"
SURVEY,2010,GREENE,COTTON,"9,800"
SURVEY,2010,GREENE,PEANUTS,"2,500"
SURVEY,2010,GREENE,SOYBEANS,"29,300"
SURVEY,2010,GREENE,TOBACCO,"7,450"
SURVEY,2010,GREENE,TURKEYS,"760,000"
SURVEY,2010,GREENE,WHEAT,"3,720"
SURVEY,2010,HYDE,CORN,"30,500"
SURVEY,2010,HYDE,CORN,"29,700"
SURVEY,2010,HYDE,COTTON,"15,600"
SURVEY,2010,HYDE,SOYBEANS,"25,900"
SURVEY,2010,HYDE,WHEAT,"3,120"
SURVEY,2010,JOHNSTON,CORN,"10,200"
SURVEY,2010,JOHNSTON,CORN,"10,100"
SURVEY,2010,JOHNSTON,PEANUTS,"1,000"
SURVEY,2010,JOHNSTON,SOYBEANS,"55,600"
SURVEY,2010,JOHNSTON,SWEET POTATOES,"8,600"
SURVEY,2010,JOHNSTON,TOBACCO,"10,800"
SURVEY,2010,JOHNSTON,TURKEYS,"305,000"
SURVEY,2010,JOHNSTON,WHEAT,"5,160"
SURVEY,2010,JONES,CORN,"11,600"
SURVEY,2010,JONES,CORN,"11,500"
SURVEY,2010,JONES,COTTON,"13,800"
SURVEY,2010,JONES,PEANUTS,900
SURVEY,2010,JONES,SOYBEANS,"18,100"
SURVEY,2010,JONES,TOBACCO,"2,340"
SURVEY,2010,JONES,TURKEYS,"275,000"
SURVEY,2010,JONES,WHEAT,"3,000"
SURVEY,2010,LENOIR,CORN,"23,600"
SURVEY,2010,LENOIR,CORN,"23,200"
SURVEY,2010,LENOIR,COTTON,"19,200"
SURVEY,2010,LENOIR,SOYBEANS,"30,900"
SURVEY,2010,LENOIR,TOBACCO,"7,500"
SURVEY,2010,LENOIR,TURKEYS,"1,200,000"
SURVEY,2010,LENOIR,WHEAT,"5,830"
SURVEY,2010,OTHER (COMBINED) COUNTIES,COTTON,"15,600"
SURVEY,2010,OTHER (COMBINED) COUNTIES,PEANUTS,"3,300"
SURVEY,2010,OTHER (COMBINED) COUNTIES,SWEET POTATOES,"8,600"
SURVEY,2010,OTHER (COMBINED) COUNTIES,TOBACCO,230
SURVEY,2010,PAMLICO,CORN,"14,800"
SURVEY,2010,PAMLICO,CORN,"14,700"
SURVEY,2010,PAMLICO,SOYBEANS,"17,900"
SURVEY,2010,PAMLICO,TOBACCO,250
SURVEY,2010,PAMLICO,WHEAT,"5,640"
SURVEY,2010,PITT,CORN,"26,000"
SURVEY,2010,PITT,CORN,"23,900"
SURVEY,2010,PITT,COTTON,"23,000"
SURVEY,2010,PITT,PEANUTS,"5,900"
SURVEY,2010,PITT,SOYBEANS,"53,400"
SURVEY,2010,PITT,TOBACCO,"6,000"
SURVEY,2010,PITT,WHEAT,"7,620"
SURVEY,2010,WAYNE,CORN,"28,200"
SURVEY,2010,WAYNE,CORN,"27,300"
SURVEY,2010,WAYNE,COTTON,"9,900"
SURVEY,2010,WAYNE,SOYBEANS,"59,800"
SURVEY,2010,WAYNE,TOBACCO,"8,900"
SURVEY,2010,WAYNE,TURKEYS,"3,250,000"
SURVEY,2010,WAYNE,WHEAT,"19,700"
SURVEY,2010,WILSON,CORN,"10,600"
SURVEY,2010,WILSON,CORN,"10,500"
SURVEY,2010,WILSON,COTTON,"14,200"
SURVEY,2010,WILSON,PEANUTS,"1,000"
SURVEY,2010,WILSON,SOYBEANS,"33,100"
SURVEY,2010,WILSON,SWEET POTATOES,"5,300"
SURVEY,2010,WILSON,TOBACCO,110
SURVEY,2010,WILSON,TOBACCO,"9,240"
SURVEY,2010,WILSON,WHEAT,"5,950"
SURVEY,2010,ALEXANDER,CORN,"2,500"
SURVEY,2010,ALEXANDER,CORN,"1,000"
SURVEY,2010,ALEXANDER,SOYBEANS,"2,000"
SURVEY,2010,ALEXANDER,TOBACCO,420
SURVEY,2010,CATAWBA,CORN,"2,800"
SURVEY,2010,CATAWBA,CORN,"2,300"
SURVEY,2010,CATAWBA,SOYBEANS,"6,700"
SURVEY,2010,CATAWBA,WHEAT,"2,840"
SURVEY,2010,CHATHAM,CORN,"3,000"
SURVEY,2010,CHATHAM,CORN,900
SURVEY,2010,CHATHAM,SOYBEANS,"2,700"
SURVEY,2010,DAVIDSON,CORN,"6,300"
SURVEY,2010,DAVIDSON,CORN,"4,800"
SURVEY,2010,DAVIDSON,SOYBEANS,"8,300"
SURVEY,2010,DAVIDSON,TOBACCO,740
SURVEY,2010,DAVIDSON,WHEAT,660
SURVEY,2010,DAVIE,CORN,"7,000"
SURVEY,2010,DAVIE,CORN,"6,300"
SURVEY,2010,DAVIE,SOYBEANS,"6,300"
SURVEY,2010,DAVIE,WHEAT,"1,330"
SURVEY,2010,IREDELL,CORN,"17,900"
SURVEY,2010,IREDELL,CORN,"8,100"
SURVEY,2010,IREDELL,SOYBEANS,"14,200"
SURVEY,2010,IREDELL,WHEAT,"4,600"
SURVEY,2010,LEE,CORN,"1,300"
SURVEY,2010,LEE,CORN,"1,100"
SURVEY,2010,LEE,SOYBEANS,"5,400"
SURVEY,2010,LEE,TOBACCO,"1,830"
SURVEY,2010,OTHER (COMBINED) COUNTIES,COTTON,"2,100"
SURVEY,2010,OTHER (COMBINED) COUNTIES,SWEET POTATOES,880
SURVEY,2010,OTHER (COMBINED) COUNTIES,TOBACCO,530
SURVEY,2010,OTHER (COMBINED) COUNTIES,WHEAT,"1,820"
SURVEY,2010,RANDOLPH,CORN,"7,900"
SURVEY,2010,RANDOLPH,CORN,"5,400"
SURVEY,2010,RANDOLPH,SOYBEANS,"9,200"
SURVEY,2010,RANDOLPH,TOBACCO,780
SURVEY,2010,RANDOLPH,WHEAT,"1,600"
SURVEY,2010,ROWAN,CORN,"10,000"
SURVEY,2010,ROWAN,CORN,"8,600"
SURVEY,2010,ROWAN,SOYBEANS,"15,900"
SURVEY,2010,ROWAN,WHEAT,"3,900"
SURVEY,2010,WAKE,CORN,800
SURVEY,2010,WAKE,CORN,300
SURVEY,2010,WAKE,SOYBEANS,"16,600"
SURVEY,2010,WAKE,TOBACCO,"3,290"
SURVEY,2010,WAKE,WHEAT,"1,650"
SURVEY,2010,BERTIE,CORN,"15,100"
SURVEY,2010,BERTIE,CORN,"14,600"
SURVEY,2010,BERTIE,COTTON,"31,700"
SURVEY,2010,BERTIE,PEANUTS,"8,300"
SURVEY,2010,BERTIE,SOYBEANS,"24,400"
SURVEY,2010,BERTIE,TOBACCO,"3,530"
SURVEY,2010,BERTIE,WHEAT,"1,620"
SURVEY,2010,CAMDEN,CORN,"15,700"
SURVEY,2010,CAMDEN,CORN,"15,600"
SURVEY,2010,CAMDEN,SOYBEANS,"31,800"
SURVEY,2010,CAMDEN,WHEAT,"7,730"
SURVEY,2010,CHOWAN,COTTON,"14,500"
SURVEY,2010,CHOWAN,PEANUTS,"3,700"
SURVEY,2010,CHOWAN,WHEAT,"2,650"
SURVEY,2010,CURRITUCK,CORN,"11,900"
SURVEY,2010,CURRITUCK,CORN,"11,900"
SURVEY,2010,CURRITUCK,SOYBEANS,"18,600"
SURVEY,2010,CURRITUCK,WHEAT,"5,810"
SURVEY,2010,EDGECOMBE,CORN,"13,700"
SURVEY,2010,EDGECOMBE,CORN,"13,400"
SURVEY,2010,EDGECOMBE,COTTON,"31,600"
SURVEY,2010,EDGECOMBE,PEANUTS,"7,500"
SURVEY,2010,EDGECOMBE,SOYBEANS,"39,600"
SURVEY,2010,EDGECOMBE,TOBACCO,"7,350"
SURVEY,2010,EDGECOMBE,WHEAT,"5,410"
SURVEY,2010,GATES,CORN,"6,700"
SURVEY,2010,GATES,CORN,"6,600"
SURVEY,2010,GATES,COTTON,"12,500"
SURVEY,2010,GATES,PEANUTS,"3,100"
SURVEY,2010,GATES,SOYBEANS,"17,400"
SURVEY,2010,GATES,WHEAT,"5,160"
SURVEY,2010,HALIFAX,CORN,"7,300"
SURVEY,2010,HALIFAX,CORN,"7,100"
SURVEY,2010,HALIFAX,COTTON,"53,400"
SURVEY,2010,HALIFAX,PEANUTS,"4,900"
SURVEY,2010,HALIFAX,SOYBEANS,"27,300"
SURVEY,2010,HALIFAX,TOBACCO,"3,080"
SURVEY,2010,HALIFAX,WHEAT,"1,290"
SURVEY,2010,HERTFORD,CORN,"10,700"
SURVEY,2010,HERTFORD,CORN,"9,600"
SURVEY,2010,HERTFORD,COTTON,"14,700"
SURVEY,2010,HERTFORD,PEANUTS,"4,100"
SURVEY,2010,HERTFORD,SOYBEANS,"13,500"
SURVEY,2010,HERTFORD,TOBACCO,"2,920"
SURVEY,2010,HERTFORD,WHEAT,"2,120"
SURVEY,2010,MARTIN,CORN,"6,300"
SURVEY,2010,MARTIN,CORN,"5,800"
SURVEY,2010,MARTIN,COTTON,"39,300"
SURVEY,2010,MARTIN,PEANUTS,"8,700"
SURVEY,2010,MARTIN,SOYBEANS,"13,600"
SURVEY,2010,MARTIN,TOBACCO,"5,550"
SURVEY,2010,MARTIN,WHEAT,"1,170"
SURVEY,2010,NASH,CORN,"5,000"
SURVEY,2010,NASH,CORN,"4,900"
SURVEY,2010,NASH,COTTON,"8,500"
SURVEY,2010,NASH,SOYBEANS,"34,800"
SURVEY,2010,NASH,SWEET POTATOES,"8,410"
SURVEY,2010,NASH,TOBACCO,"8,680"
SURVEY,2010,NASH,WHEAT,"3,530"
SURVEY,2010,NORTHAMPTON,CORN,"6,500"
SURVEY,2010,NORTHAMPTON,CORN,"6,200"
SURVEY,2010,NORTHAMPTON,COTTON,"43,500"
SURVEY,2010,NORTHAMPTON,PEANUTS,"3,200"
SURVEY,2010,NORTHAMPTON,SOYBEANS,"34,100"
SURVEY,2010,NORTHAMPTON,WHEAT,"4,810"
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,"4,200"
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,"3,800"
SURVEY,2010,OTHER (COMBINED) COUNTIES,COTTON,"5,900"
SURVEY,2010,OTHER (COMBINED) COUNTIES,PEANUTS,"2,800"
SURVEY,2010,OTHER (COMBINED) COUNTIES,SOYBEANS,"14,200"
SURVEY,2010,OTHER (COMBINED) COUNTIES,SWEET POTATOES,"6,390"
SURVEY,2010,OTHER (COMBINED) COUNTIES,TOBACCO,490
SURVEY,2010,PASQUOTANK,CORN,"18,600"
SURVEY,2010,PASQUOTANK,CORN,"18,500"
SURVEY,2010,PASQUOTANK,SOYBEANS,"49,100"
SURVEY,2010,PASQUOTANK,WHEAT,"7,860"
SURVEY,2010,PERQUIMANS,CORN,"14,500"
SURVEY,2010,PERQUIMANS,CORN,"14,400"
SURVEY,2010,PERQUIMANS,COTTON,"13,900"
SURVEY,2010,PERQUIMANS,PEANUTS,"1,300"
SURVEY,2010,PERQUIMANS,SOYBEANS,"38,100"
SURVEY,2010,PERQUIMANS,WHEAT,"9,620"
SURVEY,2010,TYRRELL,CORN,"27,800"
SURVEY,2010,TYRRELL,CORN,"27,700"
SURVEY,2010,TYRRELL,SOYBEANS,"31,200"
SURVEY,2010,TYRRELL,WHEAT,"7,060"
SURVEY,2010,WASHINGTON,CORN,"33,000"
SURVEY,2010,WASHINGTON,CORN,"32,700"
SURVEY,2010,WASHINGTON,COTTON,"13,000"
SURVEY,2010,WASHINGTON,SOYBEANS,"34,800"
SURVEY,2010,WASHINGTON,WHEAT,"5,560"
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,"3,100"
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,700
SURVEY,2010,OTHER (COMBINED) COUNTIES,SOYBEANS,"1,200"
SURVEY,2010,OTHER (COMBINED) COUNTIES,TOBACCO,210
SURVEY,2010,OTHER (COMBINED) COUNTIES,WHEAT,500
SURVEY,2010,SURRY,CORN,"8,400"
SURVEY,2010,SURRY,CORN,"7,300"
SURVEY,2010,SURRY,SOYBEANS,"9,000"
SURVEY,2010,SURRY,TOBACCO,300
SURVEY,2010,SURRY,TOBACCO,"3,150"
SURVEY,2010,SURRY,WHEAT,"1,500"
SURVEY,2010,WILKES,CORN,"5,500"
SURVEY,2010,WILKES,CORN,"2,100"
SURVEY,2010,WILKES,TOBACCO,570
SURVEY,2010,YADKIN,CORN,"14,000"
SURVEY,2010,YADKIN,CORN,"10,500"
SURVEY,2010,YADKIN,SOYBEANS,"15,300"
SURVEY,2010,YADKIN,TOBACCO,"2,780"
SURVEY,2010,YADKIN,WHEAT,"2,650"
SURVEY,2010,ALAMANCE,CORN,"4,300"
SURVEY,2010,ALAMANCE,CORN,"2,900"
SURVEY,2010,ALAMANCE,SOYBEANS,"3,100"
SURVEY,2010,ALAMANCE,TOBACCO,"1,390"
SURVEY,2010,ALAMANCE,WHEAT,"1,260"
SURVEY,2010,CASWELL,CORN,"1,500"
SURVEY,2010,CASWELL,CORN,600
SURVEY,2010,CASWELL,SOYBEANS,"2,000"
SURVEY,2010,CASWELL,TOBACCO,130
SURVEY,2010,CASWELL,TOBACCO,"2,520"
SURVEY,2010,CASWELL,WHEAT,510
SURVEY,2010,DURHAM,CORN,700
SURVEY,2010,DURHAM,CORN,600
SURVEY,2010,DURHAM,SOYBEANS,600
SURVEY,2010,FORSYTH,SOYBEANS,"4,100"
SURVEY,2010,FRANKLIN,CORN,"2,000"
SURVEY,2010,FRANKLIN,CORN,"1,100"
SURVEY,2010,FRANKLIN,SOYBEANS,"18,000"
SURVEY,2010,FRANKLIN,TOBACCO,"3,250"
SURVEY,2010,FRANKLIN,WHEAT,"5,580"
SURVEY,2010,GRANVILLE,CORN,"3,000"
SURVEY,2010,GRANVILLE,CORN,"1,400"
SURVEY,2010,GRANVILLE,SOYBEANS,"4,000"
SURVEY,2010,GRANVILLE,TOBACCO,"3,460"
SURVEY,2010,GRANVILLE,WHEAT,"1,170"
SURVEY,2010,GUILFORD,CORN,"5,300"
SURVEY,2010,GUILFORD,CORN,"2,600"
SURVEY,2010,GUILFORD,SOYBEANS,"9,400"
SURVEY,2010,GUILFORD,TOBACCO,"1,920"
SURVEY,2010,GUILFORD,WHEAT,"1,420"
SURVEY,2010,ORANGE,CORN,"3,100"
SURVEY,2010,ORANGE,CORN,"2,400"
SURVEY,2010,ORANGE,SOYBEANS,"3,100"
SURVEY,2010,ORANGE,TOBACCO,600
SURVEY,2010,ORANGE,WHEAT,"1,320"
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,"3,500"
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,"3,000"
SURVEY,2010,OTHER (COMBINED) COUNTIES,SWEET POTATOES,190
SURVEY,2010,OTHER (COMBINED) COUNTIES,TOBACCO,220
SURVEY,2010,OTHER (COMBINED) COUNTIES,TOBACCO,820
SURVEY,2010,OTHER (COMBINED) COUNTIES,WHEAT,600
SURVEY,2010,PERSON,CORN,"3,400"
SURVEY,2010,PERSON,CORN,"2,400"
SURVEY,2010,PERSON,SOYBEANS,"12,700"
SURVEY,2010,PERSON,TOBACCO,140
SURVEY,2010,PERSON,TOBACCO,"3,550"
SURVEY,2010,PERSON,WHEAT,"5,100"
SURVEY,2010,ROCKINGHAM,CORN,"3,600"
SURVEY,2010,ROCKINGHAM,CORN,"2,200"
SURVEY,2010,ROCKINGHAM,SOYBEANS,"4,600"
SURVEY,2010,ROCKINGHAM,TOBACCO,200
SURVEY,2010,ROCKINGHAM,TOBACCO,"3,380"
SURVEY,2010,ROCKINGHAM,WHEAT,"1,960"
SURVEY,2010,STOKES,SOYBEANS,"1,500"
SURVEY,2010,STOKES,TOBACCO,120
SURVEY,2010,STOKES,TOBACCO,"1,980"
SURVEY,2010,STOKES,WHEAT,300
SURVEY,2010,VANCE,SOYBEANS,"7,300"
SURVEY,2010,VANCE,TOBACCO,"2,200"
SURVEY,2010,VANCE,WHEAT,660
SURVEY,2010,WARREN,CORN,600
SURVEY,2010,WARREN,CORN,400
SURVEY,2010,WARREN,SOYBEANS,"8,800"
SURVEY,2010,WARREN,TOBACCO,"1,230"
SURVEY,2010,WARREN,WHEAT,220
SURVEY,2010,BLADEN,CORN,"26,400"
SURVEY,2010,BLADEN,CORN,"26,100"
SURVEY,2010,BLADEN,COTTON,"5,900"
SURVEY,2010,BLADEN,PEANUTS,"4,900"
SURVEY,2010,BLADEN,SOYBEANS,"18,600"
SURVEY,2010,BLADEN,TURKEYS,"1,050,000"
SURVEY,2010,BLADEN,WHEAT,"2,440"
SURVEY,2010,BRUNSWICK,CORN,"7,300"
SURVEY,2010,BRUNSWICK,CORN,"6,700"
SURVEY,2010,COLUMBUS,CORN,"39,600"
SURVEY,2010,COLUMBUS,CORN,"39,300"
SURVEY,2010,COLUMBUS,COTTON,"4,800"
SURVEY,2010,COLUMBUS,PEANUTS,"5,100"
SURVEY,2010,COLUMBUS,SOYBEANS,"47,800"
SURVEY,2010,COLUMBUS,TOBACCO,"4,200"
SURVEY,2010,COLUMBUS,TURKEYS,"72,000"
SURVEY,2010,CUMBERLAND,CORN,"11,300"
SURVEY,2010,CUMBERLAND,CORN,"10,900"
SURVEY,2010,CUMBERLAND,COTTON,"7,800"
SURVEY,2010,CUMBERLAND,SOYBEANS,"16,000"
SURVEY,2010,CUMBERLAND,TOBACCO,"2,600"
SURVEY,2010,CUMBERLAND,TURKEYS,"585,000"
SURVEY,2010,CUMBERLAND,WHEAT,"3,230"
SURVEY,2010,DUPLIN,CORN,"42,000"
SURVEY,2010,DUPLIN,CORN,"41,400"
SURVEY,2010,DUPLIN,COTTON,"8,200"
SURVEY,2010,DUPLIN,SOYBEANS,"55,900"
SURVEY,2010,DUPLIN,TOBACCO,"5,360"
SURVEY,2010,DUPLIN,TURKEYS,"7,300,000"
SURVEY,2010,DUPLIN,WHEAT,"10,900"
SURVEY,2010,HARNETT,COTTON,"11,900"
SURVEY,2010,HARNETT,SOYBEANS,"27,500"
SURVEY,2010,HARNETT,SWEET POTATOES,"1,070"
SURVEY,2010,HARNETT,TOBACCO,"6,520"
SURVEY,2010,HARNETT,WHEAT,"3,950"
SURVEY,2010,HOKE,CORN,"5,600"
SURVEY,2010,HOKE,CORN,"5,500"
SURVEY,2010,HOKE,COTTON,"9,900"
SURVEY,2010,HOKE,SOYBEANS,"12,100"
SURVEY,2010,HOKE,TOBACCO,230
SURVEY,2010,HOKE,TURKEYS,"145,000"
SURVEY,2010,HOKE,WHEAT,"3,750"
SURVEY,2010,ONSLOW,CORN,"11,000"
SURVEY,2010,ONSLOW,CORN,"10,900"
SURVEY,2010,ONSLOW,COTTON,"4,100"
SURVEY,2010,ONSLOW,SOYBEANS,"14,400"
SURVEY,2010,ONSLOW,TOBACCO,610
SURVEY,2010,ONSLOW,TURKEYS,"1,250,000"
SURVEY,2010,ONSLOW,WHEAT,"2,980"
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,"4,300"
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,"3,800"
SURVEY,2010,OTHER (COMBINED) COUNTIES,COTTON,"10,600"
SURVEY,2010,OTHER (COMBINED) COUNTIES,PEANUTS,"5,200"
SURVEY,2010,OTHER (COMBINED) COUNTIES,SOYBEANS,"24,800"
SURVEY,2010,OTHER (COMBINED) COUNTIES,SWEET POTATOES,"6,130"
SURVEY,2010,OTHER (COMBINED) COUNTIES,TOBACCO,"2,200"
SURVEY,2010,OTHER (COMBINED) COUNTIES,WHEAT,"7,420"
SURVEY,2010,PENDER,CORN,"14,400"
SURVEY,2010,PENDER,CORN,"14,300"
SURVEY,2010,PENDER,TURKEYS,"370,000"
SURVEY,2010,PENDER,WHEAT,"2,330"
SURVEY,2010,ROBESON,CORN,"56,300"
SURVEY,2010,ROBESON,CORN,"56,000"
SURVEY,2010,ROBESON,COTTON,"13,600"
SURVEY,2010,ROBESON,PEANUTS,"2,800"
SURVEY,2010,ROBESON,SOYBEANS,"98,400"
SURVEY,2010,ROBESON,TOBACCO,"3,380"
SURVEY,2010,ROBESON,TURKEYS,"330,000"
SURVEY,2010,ROBESON,WHEAT,"34,700"
SURVEY,2010,SAMPSON,CORN,"36,900"
SURVEY,2010,SAMPSON,CORN,"35,200"
SURVEY,2010,SAMPSON,COTTON,"21,800"
SURVEY,2010,SAMPSON,PEANUTS,"4,600"
SURVEY,2010,SAMPSON,SOYBEANS,"56,900"
SURVEY,2010,SAMPSON,SWEET POTATOES,"8,200"
SURVEY,2010,SAMPSON,TOBACCO,"11,400"
SURVEY,2010,SAMPSON,TURKEYS,"8,450,000"
SURVEY,2010,SAMPSON,WHEAT,"12,400"
SURVEY,2010,SCOTLAND,CORN,"4,900"
SURVEY,2010,SCOTLAND,CORN,"4,900"
SURVEY,2010,SCOTLAND,PEANUTS,"1,200"
SURVEY,2010,SCOTLAND,SOYBEANS,"12,600"
SURVEY,2010,ANSON,CORN,"7,400"
SURVEY,2010,ANSON,CORN,"7,300"
SURVEY,2010,ANSON,COTTON,"2,000"
SURVEY,2010,ANSON,SOYBEANS,"13,300"
SURVEY,2010,ANSON,TURKEYS,"850,000"
SURVEY,2010,ANSON,WHEAT,"4,100"
SURVEY,2010,CABARRUS,CORN,"4,000"
SURVEY,2010,CABARRUS,CORN,"3,200"
SURVEY,2010,CABARRUS,SOYBEANS,"6,700"
SURVEY,2010,CABARRUS,WHEAT,"1,520"
SURVEY,2010,CLEVELAND,CORN,"3,000"
SURVEY,2010,CLEVELAND,CORN,"1,900"
SURVEY,2010,CLEVELAND,COTTON,"1,500"
SURVEY,2010,CLEVELAND,SOYBEANS,"10,900"
SURVEY,2010,CLEVELAND,WHEAT,"5,050"
SURVEY,2010,GASTON,SOYBEANS,"2,700"
SURVEY,2010,GASTON,WHEAT,710
SURVEY,2010,LINCOLN,CORN,"2,700"
SURVEY,2010,LINCOLN,CORN,"1,200"
SURVEY,2010,LINCOLN,SOYBEANS,"6,500"
SURVEY,2010,LINCOLN,WHEAT,"2,840"
SURVEY,2010,MECKLENBURG,SOYBEANS,"1,300"
SURVEY,2010,MOORE,SOYBEANS,"2,800"
SURVEY,2010,MOORE,WHEAT,"1,040"
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,"8,900"
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,"7,400"
SURVEY,2010,OTHER (COMBINED) COUNTIES,COTTON,"2,900"
SURVEY,2010,OTHER (COMBINED) COUNTIES,SOYBEANS,"5,600"
SURVEY,2010,OTHER (COMBINED) COUNTIES,TOBACCO,"1,510"
SURVEY,2010,OTHER (COMBINED) COUNTIES,WHEAT,"1,970"
SURVEY,2010,STANLY,CORN,"11,900"
SURVEY,2010,STANLY,CORN,"10,500"
SURVEY,2010,STANLY,COTTON,"10,400"
SURVEY,2010,STANLY,SOYBEANS,"17,100"
SURVEY,2010,STANLY,TURKEYS,"620,000"
SURVEY,2010,STANLY,WHEAT,"5,570"
SURVEY,2010,UNION,CORN,"31,600"
SURVEY,2010,UNION,CORN,"31,400"
SURVEY,2010,UNION,SOYBEANS,"52,100"
SURVEY,2010,UNION,TURKEYS,"2,750,000"
SURVEY,2010,UNION,WHEAT,"34,600"
SURVEY,2010,BURKE,CORN,"1,200"
SURVEY,2010,BURKE,CORN,"1,000"
SURVEY,2010,BURKE,SOYBEANS,700
SURVEY,2010,CHEROKEE,CORN,"1,000"
SURVEY,2010,CHEROKEE,CORN,900
SURVEY,2010,HAYWOOD,CORN,"1,500"
SURVEY,2010,HAYWOOD,CORN,100
SURVEY,2010,HENDERSON,CORN,"3,100"
SURVEY,2010,HENDERSON,CORN,"1,900"
SURVEY,2010,MADISON,TOBACCO,150
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,"3,100"
SURVEY,2010,OTHER (COMBINED) COUNTIES,CORN,"1,200"
SURVEY,2010,OTHER (COMBINED) COUNTIES,SOYBEANS,"1,400"
SURVEY,2010,OTHER (COMBINED) COUNTIES,TOBACCO,260
SURVEY,2010,OTHER (COMBINED) COUNTIES,WHEAT,650
SURVEY,2010,RUTHERFORD,SOYBEANS,900
SURVEY,2010,RUTHERFORD,WHEAT,500
SURVEY,2010,TRANSYLVANIA,CORN,600
SURVEY,2010,TRANSYLVANIA,CORN,200
SURVEY,2009,OTHER COUNTIES,CATTLE,"97,700"
SURVEY,2009,OTHER COUNTIES,CATTLE,"3,200"
SURVEY,2009,BEAUFORT,CATTLE,700
SURVEY,2009,CARTERET,CATTLE,100
SURVEY,2009,CRAVEN,CATTLE,500
SURVEY,2009,GREENE,CATTLE,600
SURVEY,2009,HYDE,CATTLE,300
SURVEY,2009,JOHNSTON,CATTLE,"6,400"
SURVEY,2009,JONES,CATTLE,"1,200"
SURVEY,2009,LENOIR,CATTLE,"2,200"
SURVEY,2009,PITT,CATTLE,"2,300"
SURVEY,2009,WAYNE,CATTLE, (D)
SURVEY,2009,WAYNE,CATTLE, (D)
SURVEY,2009,WILSON,CATTLE,"1,000"
SURVEY,2009,ALEXANDER,CATTLE,"7,700"
SURVEY,2009,ALEXANDER,CATTLE,"1,800"
SURVEY,2009,CATAWBA,CATTLE,"6,000"
SURVEY,2009,CATAWBA,CATTLE,600
SURVEY,2009,CHATHAM,CATTLE,"15,200"
SURVEY,2009,CHATHAM,CATTLE,"1,100"
SURVEY,2009,DAVIDSON,CATTLE,"5,600"
SURVEY,2009,DAVIDSON,CATTLE,"1,100"
SURVEY,2009,DAVIE,CATTLE,"7,000"
SURVEY,2009,DAVIE,CATTLE,500
SURVEY,2009,IREDELL,CATTLE,"13,000"
SURVEY,2009,IREDELL,CATTLE,"12,300"
SURVEY,2009,LEE,CATTLE, (D)
SURVEY,2009,RANDOLPH,CATTLE,"15,600"
SURVEY,2009,RANDOLPH,CATTLE,"4,500"
SURVEY,2009,ROWAN,CATTLE,"7,100"
SURVEY,2009,ROWAN,CATTLE,"1,800"
SURVEY,2009,WAKE,CATTLE, (D)
SURVEY,2009,WAKE,CATTLE, (D)
SURVEY,2009,BERTIE,CATTLE,500
SURVEY,2009,CAMDEN,CATTLE,100
SURVEY,2009,CHOWAN,CATTLE,600
SURVEY,2009,CURRITUCK,CATTLE, (D)
SURVEY,2009,EDGECOMBE,CATTLE,"1,400"
SURVEY,2009,GATES,CATTLE,400
SURVEY,2009,HALIFAX,CATTLE, (D)
SURVEY,2009,HALIFAX,CATTLE, (D)
SURVEY,2009,HERTFORD,CATTLE,200
SURVEY,2009,MARTIN,CATTLE,800
SURVEY,2009,NASH,CATTLE, (D)
SURVEY,2009,NASH,CATTLE, (D)
SURVEY,2009,NORTHAMPTON,CATTLE, (D)
SURVEY,2009,PASQUOTANK,CATTLE,200
SURVEY,2009,PERQUIMANS,CATTLE,800
SURVEY,2009,TYRRELL,CATTLE,100
SURVEY,2009,WASHINGTON,CATTLE,700
SURVEY,2009,ALLEGHANY,CATTLE,"6,100"
SURVEY,2009,ALLEGHANY,CATTLE,"2,100"
SURVEY,2009,ASHE,CATTLE,"6,300"
SURVEY,2009,ASHE,CATTLE,200
SURVEY,2009,AVERY,CATTLE, (D)
SURVEY,2009,CALDWELL,CATTLE,"2,500"
SURVEY,2009,SURRY,CATTLE, (D)
SURVEY,2009,SURRY,CATTLE, (D)
SURVEY,2009,WATAUGA,CATTLE, (D)
SURVEY,2009,WILKES,CATTLE,"15,000"
SURVEY,2009,WILKES,CATTLE,"1,100"
SURVEY,2009,YADKIN,CATTLE,"10,500"
SURVEY,2009,YADKIN,CATTLE,"2,400"
SURVEY,2009,ALAMANCE,CATTLE,"7,100"
SURVEY,2009,ALAMANCE,CATTLE,"1,600"
SURVEY,2009,CASWELL,CATTLE, (D)
SURVEY,2009,CASWELL,CATTLE, (D)
SURVEY,2009,DURHAM,CATTLE, (D)
